customer_id,country,industry,company_size,acquisition_channel
C04484,Canada,Manufacturing,201-500,Organic Search
C04485,USA,Manufacturing,51-200,Organic Search
C04486,Germany,Finance,201-500,Event
C04487,USA,,51-200,Organic Search
C04488,USA,Finance,1-10,Organic Search
C04489,France,Retail,51-200,Paid Ads
C04490,Canada,Healthcare,51-200,Organic Search
C04491,USA,Manufacturing,201-500,Referral
C04492,Germany,Manufacturing,1000+,Organic Search
C04493,Canada,Finance,1-10,Event
C04494,France,Manufacturing,501-1000,Direct
C04495,Germany,Education,501-1000,Paid Ads
C04496,Canada,Manufacturing,1000+,Referral
C04497,UK,Technology,501-1000,Direct
C04498,USA,Education,1-10,Referral
C04499,USA,Education,11-50,Paid Ads
C04500,UK,Manufacturing,1-10,Event
C04501,Canada,Retail,201-500,Paid Ads
C04502,UK,Finance,51-200,Referral
C04503,USA,Healthcare,51-200,Referral
C04504,USA,Healthcare,201-500,Paid Ads
C04505,UK,Technology,201-500,Organic Search
C04506,USA,Healthcare,51-200,Paid Ads
C04507,Germany,Healthcare,1000+,Event
C04508,USA,,11-50,Paid Ads
C04509,Canada,Finance,11-50,Direct
C04510,India,Retail,11-50,Organic Search
C04511,USA,Technology,201-500,Direct
C04512,UK,Healthcare,51-200,Paid Ads
C04513,USA,Retail,1000+,Organic Search
C04514,Canada,Technology,51-200,Direct
C04515,Canada,Education,51-200,Direct
C04516,UK,Healthcare,1000+,Organic Search
C04517,UK,Healthcare,1-10,Organic Search
C04518,Australia,,1000+,Referral
C04519,USA,Manufacturing,1-10,Organic Search
C04520,USA,Technology,501-1000,Paid Ads
C04521,Australia,Healthcare,1-10,Event
C04522,Canada,Technology,11-50,Referral
C04523,Australia,Retail,11-50,Organic Search
C04524,Canada,Retail,1000+,Event
C04525,France,Manufacturing,11-50,Referral
C04526,UK,Healthcare,11-50,Paid Ads
C04527,Germany,Finance,501-1000,Event
C04528,India,Healthcare,11-50,Organic Search
C04529,Canada,Technology,201-500,Organic Search
C04530,USA,Education,201-500,Paid Ads
C04531,USA,Retail,201-500,Referral
C04532,USA,Technology,1-10,Event
C04533,USA,Manufacturing,1000+,Paid Ads
C04534,USA,Retail,1000+,Referral
C04535,Canada,Finance,51-200,Direct
C04536,Canada,Retail,501-1000,Direct
C04537,UK,Education,201-500,Referral
C04538,Canada,Healthcare,201-500,Organic Search
C04539,USA,Education,11-50,Organic Search
C04540,USA,Education,201-500,Direct
C04541,USA,Healthcare,11-50,Organic Search
C04542,UK,Retail,11-50,Organic Search
C04543,USA,Manufacturing,51-200,Referral
C04544,USA,,1-10,Referral
C04545,UK,Healthcare,11-50,Organic Search
C04546,France,Finance,11-50,Referral
C04547,USA,Retail,1000+,Event
C04548,Canada,Healthcare,51-200,Direct
C04549,Germany,Manufacturing,11-50,Event
C04550,France,Technology,501-1000,Event
C04551,India,Retail,1-10,Organic Search
C04552,USA,Finance,501-1000,Organic Search
C04553,USA,Education,201-500,Event
C04554,Australia,Healthcare,1-10,Event
C04555,UK,Manufacturing,201-500,Paid Ads
C04556,Canada,Retail,1000+,Paid Ads
C04557,Germany,Manufacturing,11-50,Direct
C04558,Germany,Manufacturing,51-200,Event
C04559,India,Education,501-1000,Referral
C04560,India,,201-500,Paid Ads
C04561,Germany,Retail,11-50,Organic Search
C04562,USA,Healthcare,501-1000,Event
C04563,Australia,Finance,501-1000,Referral
C04564,USA,Healthcare,1000+,Referral
C04565,USA,Technology,1000+,Referral
C04566,Australia,,201-500,Organic Search
C04567,USA,Technology,11-50,Paid Ads
C04568,USA,Manufacturing,51-200,Referral
C04569,USA,Education,201-500,Paid Ads
C04570,Australia,Finance,501-1000,Direct
C04571,UK,Healthcare,501-1000,Organic Search
C04572,Germany,Education,1-10,Paid Ads
C04573,USA,Healthcare,11-50,Paid Ads
C04574,France,Finance,1-10,Referral
C04575,France,Retail,1000+,Referral
C04576,USA,,51-200,Organic Search
C04577,UK,Technology,201-500,Paid Ads
C04578,USA,Healthcare,501-1000,Event
C04579,India,Healthcare,11-50,Referral
C04580,Canada,Healthcare,501-1000,Referral
C04581,India,Finance,1000+,Direct
C04582,USA,Retail,1-10,Organic Search
C04583,France,Technology,1-10,Paid Ads
C04584,France,Education,201-500,Paid Ads
C04585,Germany,Manufacturing,11-50,Paid Ads
C04586,India,Finance,1000+,Referral
C04587,USA,Technology,11-50,Organic Search
C04588,USA,Retail,201-500,Paid Ads
C04589,Germany,Finance,1000+,Event
C04590,Germany,Education,1000+,Direct
C04591,Canada,Technology,1-10,Direct
C04592,USA,Finance,1-10,Paid Ads
C04593,UK,Technology,1-10,Referral
C04594,USA,Technology,501-1000,Direct
C04595,UK,Retail,51-200,Direct
C04596,Canada,Manufacturing,1-10,Direct
C04597,Germany,Retail,51-200,Direct
C04598,USA,Technology,51-200,Paid Ads
C04599,UK,Finance,11-50,Organic Search
C04600,USA,Education,201-500,Organic Search
C04601,USA,Retail,501-1000,Referral
C04602,France,Manufacturing,51-200,Event
C04603,India,Technology,501-1000,Organic Search
C04604,USA,Education,11-50,Event
C04605,France,Retail,1-10,Organic Search
C04606,Australia,Retail,1000+,Organic Search
C04607,France,Retail,51-200,Referral
C04608,USA,Retail,201-500,Direct
C04609,India,Education,1000+,Referral
C04610,USA,Finance,11-50,Organic Search
C04611,USA,Manufacturing,501-1000,Direct
C04612,USA,Manufacturing,1-10,Direct
C04613,UK,Technology,501-1000,Direct
C04614,USA,Healthcare,201-500,Event
C04615,USA,Finance,51-200,Organic Search
C04616,USA,Technology,201-500,Paid Ads
C04617,France,Technology,501-1000,Referral
C04618,Australia,Retail,501-1000,Event
C04619,USA,Healthcare,1000+,Referral
C04620,Australia,Healthcare,201-500,Paid Ads
C04621,Australia,Finance,201-500,Direct
C04622,France,Healthcare,201-500,Paid Ads
C04623,USA,Technology,1-10,Referral
C04624,Germany,Healthcare,501-1000,Paid Ads
C04625,India,Healthcare,11-50,Organic Search
C04626,Germany,Manufacturing,1-10,Paid Ads
C04627,USA,Technology,1-10,Organic Search
C04628,UK,Education,1-10,Paid Ads
C04629,Canada,Healthcare,1000+,Organic Search
C04630,UK,Healthcare,11-50,Organic Search
C04631,USA,Retail,201-500,Paid Ads
C04632,USA,Healthcare,1000+,Event
C04633,France,Healthcare,501-1000,Direct
C04634,Australia,,51-200,Direct
C04635,USA,Technology,1000+,Direct
C04636,India,Finance,51-200,Organic Search
C04637,USA,Technology,501-1000,Direct
C04638,Germany,Retail,11-50,Organic Search
C04639,France,Technology,51-200,Event
C04640,France,Healthcare,1-10,Paid Ads
C04641,India,Retail,1000+,Paid Ads
C04642,USA,Technology,51-200,Organic Search
C04643,Australia,Retail,501-1000,Organic Search
C04644,USA,Finance,1-10,Event
C04645,Germany,Technology,51-200,Direct
C04646,Germany,Education,501-1000,Event
C04647,Germany,Healthcare,11-50,Paid Ads
C04648,USA,Retail,501-1000,Paid Ads
C04649,Australia,Education,11-50,Direct
C04650,USA,Education,1-10,Paid Ads
C04651,USA,,501-1000,Organic Search
C04652,Germany,Retail,201-500,Paid Ads
C04653,UK,Education,1000+,Referral
C04654,France,Manufacturing,201-500,Direct
C04655,USA,Education,201-500,Direct
C04656,USA,Healthcare,201-500,Direct
C04657,France,Finance,1000+,Referral
C04658,UK,Manufacturing,201-500,Event
C04659,USA,Finance,11-50,Organic Search
C04660,Germany,Retail,501-1000,Direct
C04661,UK,Healthcare,1-10,Paid Ads
C04662,Canada,Manufacturing,201-500,Organic Search
C04663,UK,Retail,201-500,Paid Ads
C04664,France,Education,1-10,Organic Search
C04665,France,Technology,1-10,Organic Search
C04666,Germany,Retail,201-500,Paid Ads
C04667,USA,Finance,11-50,Paid Ads
C04668,France,Healthcare,1-10,Organic Search
C04669,Germany,Healthcare,501-1000,Direct
C04670,Germany,Retail,501-1000,Paid Ads
C04671,USA,Education,11-50,Referral
C04672,Australia,Technology,1000+,Referral
C04673,Germany,Finance,51-200,Organic Search
C04674,USA,Retail,11-50,Event
C04675,UK,Retail,201-500,Organic Search
C04676,Australia,Healthcare,51-200,Organic Search
C04677,USA,Finance,201-500,Direct
C04678,India,Technology,501-1000,Direct
C04679,Germany,Healthcare,1-10,Event
C04680,Canada,Retail,201-500,Event
C04681,USA,Healthcare,501-1000,Event
C04682,USA,Healthcare,11-50,Event
C04683,India,Manufacturing,201-500,Event
C04684,USA,Healthcare,501-1000,Organic Search
C04685,France,Education,1-10,Organic Search
C04686,USA,Healthcare,201-500,Referral
C04687,USA,Education,1000+,Referral
C04688,USA,Finance,501-1000,Paid Ads
C04689,UK,Healthcare,201-500,Organic Search
C04690,India,Technology,1-10,Event
C04691,USA,Education,201-500,Paid Ads
C04692,USA,Education,201-500,Direct
C04693,USA,Retail,1000+,Organic Search
C04694,UK,Finance,501-1000,Referral
C04695,UK,Healthcare,51-200,Organic Search
C04696,Australia,Technology,201-500,Organic Search
C04697,UK,Retail,51-200,Organic Search
C04698,UK,Finance,11-50,Organic Search
C04699,USA,Education,201-500,Direct
C04700,India,Technology,51-200,Referral
C04701,USA,Healthcare,11-50,Organic Search
C04702,USA,Manufacturing,1000+,Direct
C04703,Germany,Manufacturing,501-1000,Paid Ads
C04704,Canada,Finance,201-500,Organic Search
C04705,UK,Technology,501-1000,Direct
C04706,UK,Retail,11-50,Event
C04707,France,Technology,501-1000,Paid Ads
C04708,USA,Education,501-1000,Referral
C04709,France,Manufacturing,1-10,Organic Search
C04710,Canada,Finance,11-50,Organic Search
C04711,UK,Healthcare,501-1000,Direct
C04712,UK,Technology,51-200,Referral
C04713,USA,Manufacturing,11-50,Event
C04714,France,Retail,1-10,Paid Ads
C04715,UK,Finance,201-500,Referral
C04716,USA,Healthcare,1000+,Organic Search
C04717,Canada,Technology,501-1000,Direct
C04718,India,Retail,51-200,Event
C04719,UK,Healthcare,1-10,Direct
C04720,India,,11-50,Paid Ads
C04721,USA,Manufacturing,1000+,Referral
C04722,USA,Education,1000+,Direct
C04723,USA,Manufacturing,501-1000,Direct
C04724,UK,Retail,1-10,Organic Search
C04725,USA,Education,1-10,Direct
C04726,USA,Manufacturing,51-200,Event
C04727,India,,201-500,Referral
C04728,France,,201-500,Paid Ads
C04729,Germany,Manufacturing,201-500,Direct
C04730,USA,Technology,1000+,Event
C04731,USA,Manufacturing,1000+,Paid Ads
C04732,USA,Education,11-50,Event
C04733,Germany,Finance,1000+,Direct
C04734,India,Healthcare,1000+,Direct
C04735,UK,Healthcare,1-10,Referral
C04736,USA,Manufacturing,11-50,Organic Search
C04737,UK,Healthcare,1-10,Event
C04738,USA,Manufacturing,51-200,Organic Search
C04739,USA,Finance,51-200,Organic Search
C04740,Canada,Healthcare,11-50,Paid Ads
C04741,Germany,Education,11-50,Paid Ads
C04742,USA,Education,1000+,Event
C04743,USA,Technology,51-200,Organic Search
C04744,India,Manufacturing,501-1000,Referral
C04745,USA,Healthcare,201-500,Organic Search
C04746,USA,Education,1000+,Paid Ads
C04747,USA,Finance,201-500,Organic Search
C04748,USA,Finance,51-200,Direct
C04749,USA,Technology,201-500,Direct
C04750,France,Finance,501-1000,Referral
C04751,USA,Finance,501-1000,Event
C04752,UK,Healthcare,1-10,Organic Search
C04753,Germany,Manufacturing,11-50,Direct
C04754,UK,Retail,201-500,Event
C04755,Australia,Finance,501-1000,Direct
C04756,Australia,Finance,11-50,Event
C04757,USA,Retail,11-50,Event
C04758,France,Finance,1-10,Direct
C04759,UK,Healthcare,11-50,Paid Ads
C04760,India,Healthcare,11-50,Event
C04761,UK,Retail,1000+,Organic Search
C04762,India,Education,51-200,Direct
C04763,France,Finance,1-10,Paid Ads
C04764,USA,Education,1-10,Direct
C04765,UK,Finance,201-500,Referral
C04766,India,Manufacturing,11-50,Organic Search
C04767,Australia,Finance,201-500,Referral
C04768,USA,Healthcare,1000+,Event
C04769,Germany,Technology,501-1000,Event
C04770,USA,,11-50,Referral
C04771,USA,Technology,501-1000,Referral
C04772,UK,Technology,51-200,Event
C04773,USA,Education,1000+,Paid Ads
C04774,France,Education,11-50,Organic Search
C04775,USA,Finance,201-500,Direct
C04776,France,Education,201-500,Referral
C04777,USA,,11-50,Organic Search
C04778,USA,Manufacturing,201-500,Direct
C04779,USA,Finance,11-50,Direct
C04780,USA,Technology,1-10,Referral
C04781,USA,Retail,201-500,Paid Ads
C04782,USA,Retail,11-50,Paid Ads
C04783,Canada,Healthcare,11-50,Organic Search
C04784,USA,Healthcare,201-500,Organic Search
C04785,UK,Finance,1-10,Event
C04786,USA,Retail,201-500,Paid Ads
C04787,Australia,Technology,11-50,Organic Search
C04788,India,Education,1-10,Event
C04789,UK,Technology,501-1000,Direct
C04790,USA,Technology,51-200,Organic Search
C04791,USA,Finance,201-500,Event
C04792,India,Finance,1000+,Paid Ads
C04793,USA,Manufacturing,11-50,Direct
C04794,USA,Technology,1-10,Organic Search
C04795,USA,Technology,1-10,Paid Ads
C04796,USA,Finance,501-1000,Direct
C04797,USA,Finance,201-500,Referral
C04798,France,Manufacturing,1000+,Paid Ads
C04799,USA,Manufacturing,1-10,Referral
C04800,Canada,Healthcare,501-1000,Organic Search
C04801,USA,Retail,11-50,Event
C04802,USA,Technology,501-1000,Organic Search
C04803,India,,201-500,Paid Ads
C04804,USA,Manufacturing,501-1000,Referral
C04805,France,Manufacturing,1-10,Referral
C04806,UK,Healthcare,1-10,Direct
C04807,USA,Retail,51-200,Organic Search
C04808,India,Healthcare,501-1000,Organic Search
C04809,USA,Retail,11-50,Paid Ads
C04810,Australia,Education,1000+,Referral
C04811,USA,Technology,1000+,Paid Ads
C04812,Australia,Healthcare,201-500,Paid Ads
C04813,USA,Manufacturing,51-200,Referral
C04814,UK,Healthcare,501-1000,Paid Ads
C04815,France,Education,11-50,Referral
C04816,India,Healthcare,51-200,Paid Ads
C04817,India,,1-10,Event
C04818,France,Education,201-500,Paid Ads
C04819,Australia,Manufacturing,501-1000,Paid Ads
C04820,USA,Manufacturing,1000+,Event
C04821,USA,Finance,11-50,Organic Search
C04822,USA,Education,1-10,Referral
C04823,USA,Finance,51-200,Direct
C04824,USA,Finance,201-500,Event
C04825,UK,Technology,51-200,Organic Search
C04826,USA,Healthcare,1000+,Paid Ads
C04827,Germany,Manufacturing,51-200,Organic Search
C04828,USA,Manufacturing,11-50,Event
C04829,USA,Healthcare,1-10,Paid Ads
C04830,UK,Manufacturing,501-1000,Organic Search
C04831,France,Healthcare,11-50,Direct
C04832,Germany,Education,1000+,Referral
C04833,Canada,Technology,201-500,Referral
C04834,USA,Technology,1000+,Event
C04835,UK,Technology,1000+,Paid Ads
C04836,USA,Healthcare,51-200,Paid Ads
C04837,USA,Healthcare,201-500,Referral
C04838,UK,Retail,11-50,Organic Search
C04839,USA,Manufacturing,1000+,Paid Ads
C04840,USA,Manufacturing,11-50,Direct
C04841,India,Retail,501-1000,Direct
C04842,India,Retail,51-200,Paid Ads
C04843,USA,Technology,11-50,Paid Ads
C04844,USA,Retail,201-500,Referral
C04845,USA,,1000+,Event
C04846,USA,Finance,501-1000,Referral
C04847,India,Healthcare,201-500,Event
C04848,USA,Retail,51-200,Direct
C04849,France,Manufacturing,501-1000,Event
C04850,USA,Healthcare,501-1000,Referral
C04851,India,Manufacturing,501-1000,Paid Ads
C04852,USA,Healthcare,1000+,Event
C04853,France,Manufacturing,1-10,Referral
C04854,USA,Education,501-1000,Direct
C04855,Canada,Healthcare,201-500,Event
C04856,USA,Manufacturing,201-500,Direct
C04857,USA,Finance,51-200,Direct
C04858,India,Technology,11-50,Organic Search
C04859,India,Healthcare,11-50,Event
C04860,Australia,Finance,1-10,Referral
C04861,Canada,Technology,1000+,Event
C04862,France,Healthcare,1000+,Event
C04863,USA,Finance,501-1000,Direct
C04864,USA,Finance,1-10,Direct
C04865,USA,Education,51-200,Direct
C04866,Canada,Finance,51-200,Direct
C04867,USA,Education,11-50,Referral
C04868,USA,Retail,51-200,Paid Ads
C04869,Canada,Manufacturing,501-1000,Organic Search
C04870,France,Technology,201-500,Direct
C04871,USA,Manufacturing,51-200,Direct
C04872,USA,Manufacturing,1-10,Organic Search
C04873,USA,Education,501-1000,Direct
C04874,USA,Manufacturing,51-200,Paid Ads
C04875,USA,Finance,1000+,Event
C04876,Canada,Education,51-200,Organic Search
C04877,Canada,Manufacturing,1000+,Referral
C04878,Germany,Education,501-1000,Organic Search
C04879,USA,Retail,51-200,Paid Ads
C04880,France,Education,1000+,Referral
C04881,USA,Healthcare,201-500,Event
C04882,UK,Finance,11-50,Direct
C04883,France,Technology,501-1000,Organic Search
C04884,USA,Healthcare,1000+,Referral
C04885,USA,Healthcare,1-10,Organic Search
C04886,Australia,Healthcare,51-200,Event
C04887,USA,Manufacturing,1000+,Organic Search
C04888,Germany,Education,1000+,Referral
C04889,USA,Education,1000+,Paid Ads
C04890,Germany,Manufacturing,11-50,Referral
C04891,USA,Finance,1-10,Organic Search
C04892,USA,Manufacturing,1-10,Event
C04893,Canada,Manufacturing,201-500,Direct
C04894,USA,Manufacturing,11-50,Direct
C04895,USA,Finance,1000+,Event
C04896,USA,Finance,501-1000,Organic Search
C04897,USA,Retail,11-50,Event
C04898,USA,,11-50,Organic Search
C04899,USA,Retail,1-10,Referral
C04900,India,Retail,201-500,Paid Ads
C04901,USA,Education,201-500,Organic Search
C04902,UK,Healthcare,11-50,Direct
C04903,USA,Healthcare,11-50,Direct
C04904,USA,Retail,51-200,Paid Ads
C04905,India,Retail,1000+,Organic Search
C04906,USA,Technology,1-10,Paid Ads
C04907,India,Healthcare,1000+,Referral
C04908,USA,,501-1000,Paid Ads
C04909,Germany,Technology,501-1000,Referral
C04910,UK,Manufacturing,201-500,Direct
C04911,Australia,Education,1-10,Referral
C04912,Canada,Finance,1000+,Organic Search
C04913,UK,,201-500,Organic Search
C04914,USA,Retail,501-1000,Organic Search
C04915,USA,Retail,11-50,Organic Search
C04916,India,Finance,1-10,Event
C04917,USA,Healthcare,1-10,Referral
C04918,USA,Retail,1000+,Organic Search
C04919,France,Retail,51-200,Paid Ads
C04920,USA,Manufacturing,1000+,Paid Ads
C04921,India,Technology,11-50,Event
C04922,Germany,Retail,11-50,Referral
C04923,Canada,Education,201-500,Referral
C04924,Australia,Healthcare,1-10,Referral
C04925,USA,Education,201-500,Event
C04926,USA,Finance,11-50,Referral
C04927,UK,Manufacturing,51-200,Referral
C04928,USA,Healthcare,1-10,Organic Search
C04929,Germany,Manufacturing,11-50,Referral
C04930,India,Technology,51-200,Organic Search
C04931,UK,Retail,1000+,Organic Search
C04932,USA,Healthcare,501-1000,Referral
C04933,India,Finance,11-50,Paid Ads
C04934,UK,Technology,501-1000,Direct
C04935,UK,Technology,201-500,Paid Ads
C04936,USA,Manufacturing,501-1000,Referral
C04937,India,Technology,11-50,Referral
C04938,Canada,Healthcare,501-1000,Paid Ads
C04939,France,Manufacturing,1-10,Referral
C04940,France,Technology,11-50,Organic Search
C04941,USA,Finance,51-200,Event
C04942,UK,Education,501-1000,Referral
C04943,France,,1-10,Referral
C04944,USA,Finance,201-500,Paid Ads
C04945,France,Finance,201-500,Organic Search
C04946,India,Manufacturing,501-1000,Paid Ads
C04947,Canada,Retail,201-500,Paid Ads
C04948,Germany,Manufacturing,51-200,Referral
C04949,France,,11-50,Organic Search
C04950,France,Healthcare,1-10,Referral
C04951,USA,Manufacturing,1000+,Referral
C04952,USA,Retail,501-1000,Referral
C04953,UK,Manufacturing,201-500,Referral
C04954,Germany,Healthcare,11-50,Event
C04955,UK,Retail,1000+,Direct
C04956,Germany,Healthcare,51-200,Organic Search
C04957,USA,Retail,201-500,Event
C04958,Canada,Retail,201-500,Direct
C04959,USA,Manufacturing,1-10,Direct
C04960,Germany,Manufacturing,51-200,Direct
C04961,UK,Manufacturing,51-200,Event
C04962,USA,Retail,501-1000,Organic Search
C04963,USA,Retail,1000+,Paid Ads
C04964,Germany,Healthcare,1-10,Direct
C04965,UK,Finance,501-1000,Paid Ads
C04966,USA,Manufacturing,1-10,Paid Ads
C04967,India,Education,51-200,Referral
C04968,Germany,Healthcare,1-10,Paid Ads
C04969,India,Healthcare,1-10,Referral
C04970,UK,Technology,1-10,Organic Search
C04971,UK,Manufacturing,11-50,Organic Search
C04972,Australia,Healthcare,11-50,Referral
C04973,UK,Technology,1000+,Organic Search
C04974,Germany,Education,1000+,Direct
